time,deviceName,temperature,humidity,pressure_hPa,battery_mV,battery_pct,rssi,snr
2026-01-06 00:00:18,NODO 1.2,25.3,86.62,1006.0,3847.0,82.8,-89,13.5
2026-01-06 00:01:28,NODO 1.24,22.72,89.75,1007.0,3905.0,83.7,-111,4.3
2026-01-06 00:02:24,NODO 1.8,24.89,86.64,1006.0,3881.0,85.1,-110,5.0
2026-01-06 00:02:50,NODO 1.21,24.62,74.41,1007.0,3822.0,84.6,-113,2.0
2026-01-06 00:02:53,NODO 1.20,25.53,82.83,1007.0,3832.0,85.4,-107,7.5
2026-01-06 00:06:32,NODO 1.22,25.16,78.85,1006.0,3871.0,85.6,-103,10.8
2026-01-06 00:08:48,NODO 1.18,24.34,86.17,1006.0,3778.0,84.1,-100,10.3
2026-01-06 00:09:40,NODO 1.9,25.17,76.1,1007.0,3886.0,84.1,-97,13.0
2026-01-06 00:11:23,NODO 1.25,22.44,86.77,1007.0,3886.0,85.0,-113,1.5
2026-01-06 00:12:02,NODO 1.29,24.55,79.79,1006.0,3847.0,85.2,-108,6.5
2026-01-06 00:12:20,NODO 1.7,24.51,80.99,1007.0,3851.0,85.0,-105,9.0
2026-01-06 00:12:27,NODO 1.30,24.55,83.5,1007.0,3905.0,86.2,-112,3.5
2026-01-06 00:12:33,NODO 1.16,24.92,78.56,1007.0,3891.0,86.3,-111,3.8
2026-01-06 00:13:48,NODO 1.12,24.71,79.8,1007.0,3861.0,86.0,-105,9.5
2026-01-06 00:15:35,NODO 1.27,24.52,77.77,1007.0,2622.0,17.6,-105,8.0
2026-01-06 00:16:43,NODO 1.11,25.09,77.75,1005.0,3945.0,19.5,-104,10.5
2026-01-06 00:18:53,NODO 1.10,24.64,76.49,1007.0,3861.0,18.6,-87,13.3
2026-01-06 00:20:06,NODO 1.13,24.58,78.04,1006.0,3886.0,18.5,-108,7.8
2026-01-06 00:20:15,NODO 1.3,24.84,78.02,1007.0,3832.0,17.9,-105,9.3
2026-01-06 00:21:03,NODO 1.32,25.33,92.88,1006.0,3915.0,86.9,-107,7.0
2026-01-06 00:21:48,NODO 1.5,25.41,77.52,1006.0,3807.0,85.5,-99,12.5
2026-01-06 00:23:32,NODO 1.1,24.61,77.92,1006.0,3861.0,85.5,-106,9.3
2026-01-06 00:24:10,NODO 1.28,25.02,87.65,1007.0,3788.0,84.3,-102,9.3
2026-01-06 00:25:39,NODO 1.14,25.04,81.38,1007.0,3847.0,84.5,-87,13.3
2026-01-06 00:26:36,NODO 1.17,24.63,75.66,1006.0,3817.0,83.1,-88,14.0
2026-01-06 00:26:53,NODO 1.15,23.88,92.45,1007.0,3812.0,83.2,-117,-6.8
2026-01-06 00:27:03,NODO 1.4,24.74,76.49,1007.0,3915.0,84.0,-97,11.0
2026-01-06 00:27:12,NODO 1.31,24.49,80.28,1007.0,3842.0,84.8,-115,-0.8
2026-01-06 00:28:46,NODO 1.19,23.5,80.49,1007.0,3861.0,85.0,-86,13.8
2026-01-06 00:29:17,NODO 1.26,24.94,82.54,1007.0,3768.0,84.3,-108,6.8
2026-01-06 00:30:13,NODO 1.2,25.15,88.04,1006.0,3847.0,84.8,-91,13.8
2026-01-06 00:31:26,NODO 1.24,22.57,89.14,1006.0,3891.0,84.4,-108,7.3
2026-01-06 00:32:22,NODO 1.8,24.78,87.43,1006.0,3881.0,85.0,-109,5.8
2026-01-06 00:32:47,NODO 1.21,24.53,74.8,1007.0,3822.0,84.4,-112,0.3
2026-01-06 00:32:49,NODO 1.20,25.4,83.01,1007.0,3832.0,85.2,-108,6.8
2026-01-06 00:36:29,NODO 1.22,25.06,78.92,1006.0,3886.0,85.6,-103,10.8
2026-01-06 00:38:44,NODO 1.18,24.22,87.29,1006.0,3778.0,84.3,-101,12.0
2026-01-06 00:39:35,NODO 1.9,25.18,75.15,1007.0,3881.0,84.3,-98,11.0
2026-01-06 00:41:16,NODO 1.25,22.33,86.95,1007.0,3891.0,85.2,-112,3.8
2026-01-06 00:41:57,NODO 1.29,24.45,80.38,1005.0,3847.0,85.3,-98,13.0
2026-01-06 00:42:20,NODO 1.7,24.39,81.7,1007.0,3861.0,85.1,-103,9.0
2026-01-06 00:42:23,NODO 1.30,24.42,84.0,1007.0,3896.0,86.3,-117,-4.0
2026-01-06 00:42:28,NODO 1.16,24.89,78.45,1007.0,3891.0,86.4,-116,-2.8
2026-01-06 00:43:45,NODO 1.12,24.59,80.91,1007.0,3861.0,86.1,-103,9.5
2026-01-06 00:45:30,NODO 1.27,24.35,78.84,1007.0,2602.0,17.2,-101,10.3
2026-01-06 00:46:39,NODO 1.11,24.99,78.7,1005.0,3945.0,18.9,-99,12.3
2026-01-06 00:48:49,NODO 1.10,24.5,77.32,1007.0,3861.0,18.2,-86,13.8
2026-01-06 00:50:03,NODO 1.13,24.41,79.22,1006.0,3886.0,18.1,-107,8.3
2026-01-06 00:50:10,NODO 1.3,24.76,77.97,1007.0,3832.0,17.5,-101,9.8
2026-01-06 00:51:01,NODO 1.32,25.24,93.1,1006.0,3915.0,86.9,-106,9.0
2026-01-06 00:51:44,NODO 1.5,24.86,80.15,1006.0,3807.0,85.5,-103,9.3
2026-01-06 00:53:30,NODO 1.1,24.47,79.32,1006.0,3851.0,85.4,-107,4.5
2026-01-06 00:54:06,NODO 1.28,24.92,87.76,1007.0,3783.0,84.1,-105,9.8
2026-01-06 00:55:34,NODO 1.14,25.0,81.06,1007.0,3856.0,84.5,-86,13.8
2026-01-06 00:56:30,NODO 1.17,24.43,76.92,1006.0,3798.0,82.8,-92,13.3
2026-01-06 00:56:49,NODO 1.15,23.8,92.48,1007.0,3807.0,82.8,-117,-6.0
2026-01-06 00:56:59,NODO 1.4,24.53,78.02,1006.0,3900.0,83.5,-100,10.3
2026-01-06 00:57:08,NODO 1.31,24.43,80.75,1007.0,3842.0,84.3,-113,2.0
2026-01-06 00:58:11,NODO 1.6,23.36,86.17,1007.0,3773.0,83.1,-96,13.0
2026-01-06 00:58:42,NODO 1.19,23.38,81.45,1006.0,3861.0,84.0,-89,13.3
2026-01-06 00:59:13,NODO 1.26,24.83,82.65,1007.0,3768.0,83.5,-111,4.5
2026-01-06 01:00:05,NODO 1.2,25.05,88.0,1006.0,3847.0,82.7,-91,13.8
2026-01-06 01:01:23,NODO 1.24,22.33,91.48,1006.0,3905.0,83.6,-109,5.5
2026-01-06 01:02:19,NODO 1.8,24.67,87.25,1005.0,3881.0,85.1,-105,9.3
2026-01-06 01:02:43,NODO 1.20,25.09,84.54,1007.0,3832.0,84.8,-105,9.5
2026-01-06 01:02:46,NODO 1.21,24.42,74.32,1006.0,3822.0,85.4,-113,2.8
2026-01-06 01:06:25,NODO 1.22,24.57,81.31,1005.0,3886.0,85.8,-100,11.8
2026-01-06 01:08:40,NODO 1.18,24.04,89.06,1006.0,3783.0,84.3,-100,11.5
2026-01-06 01:09:31,NODO 1.9,24.96,77.12,1006.0,3881.0,84.3,-98,11.8
2026-01-06 01:11:09,NODO 1.25,22.16,87.52,1006.0,3886.0,85.1,-111,4.5
2026-01-06 01:11:51,NODO 1.29,24.21,80.77,1005.0,3847.0,85.3,-95,11.3
2026-01-06 01:12:17,NODO 1.7,24.18,82.58,1006.0,3851.0,85.0,-106,8.5
2026-01-06 01:12:19,NODO 1.30,24.16,85.23,1006.0,3896.0,86.1,-113,-5.3
2026-01-06 01:12:25,NODO 1.16,24.86,78.4,1006.0,3891.0,86.2,-109,1.0
2026-01-06 01:13:42,NODO 1.12,24.45,81.27,1006.0,3861.0,86.0,-103,10.5
2026-01-06 01:15:27,NODO 1.27,24.12,79.56,1006.0,2597.0,16.9,-94,13.8
2026-01-06 01:16:36,NODO 1.11,24.8,78.85,1005.0,3935.0,18.6,-100,12.0
2026-01-06 01:18:46,NODO 1.10,24.3,78.13,1006.0,3861.0,17.9,-86,13.8
2026-01-06 01:19:58,NODO 1.13,24.11,80.9,1006.0,3886.0,17.8,-107,7.5
2026-01-06 01:20:05,NODO 1.3,24.49,78.79,1006.0,3832.0,17.2,-101,11.5
2026-01-06 01:20:58,NODO 1.32,25.16,93.57,1005.0,3920.0,86.8,-107,8.3
