time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-01-05 00:04:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,5.5
2026-01-05 00:09:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,5.8
2026-01-05 00:14:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,3.3
2026-01-05 00:19:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,2.3
2026-01-05 00:24:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,2.5
2026-01-05 00:29:34,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,4.0
2026-01-05 00:34:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,3.8
2026-01-05 00:39:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-107,8.0
2026-01-05 00:44:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.8
2026-01-05 00:49:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-113,1.0
2026-01-05 00:54:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,3.3
2026-01-05 00:59:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.5
2026-01-05 01:04:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.8
2026-01-05 01:09:35,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,3.0
2026-01-05 01:14:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-115,-0.8
2026-01-05 01:19:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,5.8
2026-01-05 01:24:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-106,8.3
2026-01-05 01:29:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,4.3
2026-01-05 01:34:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,5.5
2026-01-05 01:39:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,3.0
2026-01-05 01:44:36,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-107,7.3
2026-01-05 01:49:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,2.8
2026-01-05 01:54:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.3
2026-01-05 01:59:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,2.3
2026-01-05 02:04:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,4.8
2026-01-05 02:09:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,2.8
2026-01-05 02:14:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,2.8
2026-01-05 02:19:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,3.5
2026-01-05 02:24:37,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,4.0
2026-01-05 02:29:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,3.5
2026-01-05 02:34:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,1.8
2026-01-05 02:39:38,INMP441,50.9,Background Noise,50.9,50.9,50.9,0.0,99.9,0.1,0.0,50.9,50.9,50.9,-110,3.8
2026-01-05 02:44:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.5
2026-01-05 02:49:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-107,5.0
2026-01-05 02:54:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,4.0
2026-01-05 02:59:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.0
2026-01-05 03:04:38,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,4.8
2026-01-05 03:09:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,4.0
2026-01-05 03:14:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.8
2026-01-05 03:19:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,3.5
2026-01-05 03:24:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,6.5
2026-01-05 03:29:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-112,3.0
2026-01-05 03:34:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-108,3.8
2026-01-05 03:39:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-109,5.8
2026-01-05 03:44:39,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,5.3
2026-01-05 03:49:40,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-111,3.8
2026-01-05 03:54:40,INMP441,50.9,Background Noise,50.9,50.9,0.0,0.0,100.0,0.0,0.0,50.9,50.9,50.9,-110,4.0
2026-01-05 03:59:40,INMP441,66.6,People,56.6,56.4,59.5,0.0,94.9,5.1,0.0,50.9,56.0,59.7,-107,7.0
2026-01-05 04:04:40,INMP441,62.8,Background Noise,58.8,58.8,58.8,0.0,79.7,20.3,0.0,56.5,58.6,60.5,-110,4.5
2026-01-05 04:09:40,INMP441,63.4,Background Noise,58.8,58.9,58.6,0.0,73.4,26.6,0.0,56.5,58.6,60.5,-108,6.8
2026-01-05 04:14:40,INMP441,63.6,Background Noise,58.8,58.9,58.7,0.0,70.2,29.8,0.0,56.5,58.6,60.5,-107,8.5
2026-01-05 04:19:40,INMP441,62.7,People,58.8,58.9,58.7,0.0,67.6,32.4,0.0,56.4,58.6,60.6,-107,6.3
2026-01-05 04:24:40,INMP441,63.5,People,58.8,58.9,58.7,0.0,65.5,34.5,0.0,56.4,58.6,60.6,-108,7.5
2026-01-05 04:29:40,INMP441,63.3,Background Noise,58.9,58.9,58.8,0.0,62.1,37.9,0.0,56.5,58.7,60.5,-110,5.8
2026-01-05 04:34:40,INMP441,63.5,People,58.9,58.9,58.8,0.0,55.9,44.1,0.0,56.5,58.6,60.6,-110,6.3
2026-01-05 04:39:41,INMP441,63.1,Background Noise,58.9,58.9,58.8,0.0,59.5,40.5,0.0,56.6,58.7,60.5,-109,5.8
2026-01-05 04:44:41,INMP441,63.5,Background Noise,58.9,59.0,58.7,0.0,52.7,47.3,0.0,56.6,58.7,60.6,-109,6.5
2026-01-05 04:49:41,INMP441,63.0,Background Noise,58.9,59.0,58.7,0.0,52.5,47.5,0.0,56.4,58.6,60.6,-108,6.3
2026-01-05 04:54:41,INMP441,62.9,Background Noise,58.9,59.0,58.7,0.0,50.4,49.6,0.0,56.4,58.6,60.6,-114,
2026-01-05 04:59:41,INMP441,63.9,Background Noise,58.8,58.9,58.7,0.0,50.8,49.2,0.0,56.5,58.6,60.5,-111,4.5
2026-01-05 05:04:41,INMP441,64.5,Background Noise,58.9,59.0,58.8,0.0,49.0,51.0,0.0,56.6,58.7,60.5,-110,5.0
2026-01-05 05:09:41,INMP441,63.9,People,58.9,59.0,58.8,0.0,55.4,44.6,0.0,56.5,58.7,60.6,-107,5.8
