time,deviceName,Lmax_dB,Lmax_class,LAeq1min_dB,LAeq_Background Noise,LAeq_People,LAeq_Vehicle,pct_Background Noise,pct_People,pct_Vehicle,P10_dB,P50_dB,P90_dB,rssi,snr
2026-01-07 00:00:46,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.3
2026-01-07 00:05:46,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,5.8
2026-01-07 00:10:46,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.8
2026-01-07 00:15:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.5
2026-01-07 00:20:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,6.5
2026-01-07 00:25:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,8.5
2026-01-07 00:30:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,6.8
2026-01-07 00:35:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.3
2026-01-07 00:40:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,6.8
2026-01-07 00:45:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.5
2026-01-07 00:50:47,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-109,6.0
2026-01-07 00:55:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.0
2026-01-07 01:00:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,6.5
2026-01-07 01:05:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.5
2026-01-07 01:10:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,7.5
2026-01-07 01:15:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,5.3
2026-01-07 01:20:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.3
2026-01-07 01:25:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,6.8
2026-01-07 01:30:48,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.3
2026-01-07 01:35:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,4.8
2026-01-07 01:40:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,7.8
2026-01-07 01:45:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.8
2026-01-07 01:50:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.0
2026-01-07 01:55:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,6.3
2026-01-07 02:00:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-105,7.3
2026-01-07 02:05:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-105,8.8
2026-01-07 02:10:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.5
2026-01-07 02:15:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.8
2026-01-07 02:20:49,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.5
2026-01-07 02:25:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,7.3
2026-01-07 02:30:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.5
2026-01-07 02:35:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.8
2026-01-07 02:40:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,6.5
2026-01-07 02:45:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,9.0
2026-01-07 02:50:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,9.3
2026-01-07 02:55:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.8
2026-01-07 03:00:50,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-104,8.0
2026-01-07 03:05:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,6.8
2026-01-07 03:10:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.8
2026-01-07 03:15:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-108,7.5
2026-01-07 03:20:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,8.5
2026-01-07 03:25:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.5
2026-01-07 03:30:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.5
2026-01-07 03:35:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-105,7.8
2026-01-07 03:40:51,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.8
2026-01-07 03:45:52,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-107,7.3
2026-01-07 03:50:52,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-105,7.5
2026-01-07 03:55:52,INMP441,40.5,Background Noise,40.5,40.5,0.0,0.0,100.0,0.0,0.0,40.5,40.5,40.5,-106,8.3
2026-01-07 04:00:52,INMP441,68.7,People,58.0,57.7,59.1,0.0,79.8,20.2,0.0,40.5,58.2,60.6,-104,10.3
2026-01-07 04:05:52,INMP441,63.3,People,59.3,59.5,59.1,0.0,46.9,53.1,0.0,56.8,59.1,61.1,-107,8.5
2026-01-07 04:10:52,INMP441,63.8,People,59.3,59.4,59.3,0.0,49.8,50.2,0.0,57.0,59.1,61.0,-105,9.8
2026-01-07 04:15:52,INMP441,63.4,Background Noise,59.4,59.5,59.2,0.0,46.5,53.5,0.0,57.0,59.1,61.1,-107,8.3
2026-01-07 04:20:52,INMP441,63.9,People,59.3,59.5,59.3,0.0,38.0,62.0,0.0,57.0,59.1,61.0,-105,9.0
2026-01-07 04:25:54,INMP441,63.0,Background Noise,59.3,59.5,59.2,0.0,32.6,67.4,0.0,56.8,59.1,60.9,-108,7.3
2026-01-07 04:30:53,INMP441,63.6,Background Noise,59.2,59.3,59.2,0.0,26.5,73.5,0.0,57.0,59.0,60.8,-105,7.0
2026-01-07 04:35:53,INMP441,63.4,People,59.2,59.4,59.2,0.0,23.9,76.1,0.0,57.1,59.0,60.9,-107,8.0
2026-01-07 04:40:53,INMP441,63.6,People,59.4,59.5,59.3,0.0,23.0,77.0,0.0,57.0,59.1,61.0,-107,8.0
2026-01-07 04:45:53,INMP441,62.9,People,59.3,59.5,59.2,0.0,20.6,79.4,0.0,57.0,59.1,60.9,-107,8.5
2026-01-07 04:50:53,INMP441,64.2,People,59.2,59.3,59.2,0.0,21.8,78.3,0.0,57.0,59.0,60.9,-106,8.8
2026-01-07 04:55:53,INMP441,63.4,People,59.3,59.6,59.2,0.0,17.2,82.8,0.0,56.9,59.0,61.0,-106,8.8
2026-01-07 05:00:53,INMP441,63.4,Background Noise,59.3,59.5,59.2,0.0,17.4,82.6,0.0,57.0,59.1,61.0,-106,8.5
2026-01-07 05:05:54,INMP441,63.3,Background Noise,59.3,59.7,59.2,0.0,16.5,83.5,0.0,57.0,59.0,61.0,-109,6.3
2026-01-07 05:10:54,INMP441,63.3,Background Noise,59.2,59.7,59.1,0.0,16.8,83.2,0.0,56.9,59.0,60.9,-105,9.0
2026-01-07 05:15:54,INMP441,63.0,Background Noise,59.2,59.5,59.2,0.0,16.0,84.0,0.0,57.0,59.1,60.8,-105,10.0
2026-01-07 05:20:54,INMP441,62.7,People,59.1,59.4,59.1,0.0,14.5,85.5,0.0,56.9,58.9,60.9,-107,8.0
2026-01-07 05:25:54,INMP441,63.9,People,59.2,59.4,59.2,59.1,15.3,84.7,0.1,56.9,59.0,60.9,-109,6.8
2026-01-07 05:30:54,INMP441,63.5,People,59.3,59.6,59.2,0.0,15.2,84.8,0.0,57.0,59.1,61.0,-107,8.5
2026-01-07 05:35:54,INMP441,63.7,People,59.2,59.3,59.2,0.0,14.9,85.1,0.0,56.9,59.0,60.9,-106,7.8
